Home,Away,PredWinner,PredWinProb
Milwaukee Bucks,Miami Heat,Home,0.6433333333333333
Milwaukee Bucks,Denver Nuggets,Away,0.38
Milwaukee Bucks,Seattle SuperSonics,Home,0.61
Milwaukee Bucks,Chicago Bulls,Home,0.6666666666666666
Milwaukee Bucks,Portland Trail Blazers,Home,0.72
Milwaukee Bucks,Philadelphia 76ers,Home,0.6566666666666666
Milwaukee Bucks,Houston Rockets,Away,0.41333333333333333
Milwaukee Bucks,Indiana Pacers,Away,0.48
Milwaukee Bucks,New York Knicks,Home,0.53
Milwaukee Bucks,Washington Wizards,Home,0.7833333333333333
Milwaukee Bucks,Sacramento Kings,Home,0.6133333333333333
Milwaukee Bucks,Atlanta Hawks,Home,0.7133333333333334
Milwaukee Bucks,New Orleans/Oklahoma City Hornets,Home,0.6533333333333333
Milwaukee Bucks,Oklahoma City Thunder,Away,0.36666666666666664
Milwaukee Bucks,Brooklyn Nets,Home,0.7333333333333333
Milwaukee Bucks,New Orleans Pelicans,Home,0.9133333333333333
Milwaukee Bucks,Charlotte Hornets,Home,0.8066666666666666
Houston Rockets,Detroit Pistons,Home,0.8333333333333334
Houston Rockets,Dallas Mavericks,Home,0.7433333333333333
Houston Rockets,Los Angeles Lakers,Home,0.72
Houston Rockets,Utah Jazz,Home,0.6133333333333333
Houston Rockets,Los Angeles Clippers,Home,0.62
Houston Rockets,Golden State Warriors,Home,0.73
Houston Rockets,Phoenix Suns,Home,0.8033333333333333
Houston Rockets,New Orleans Hornets,Home,0.8233333333333334
Houston Rockets,New Jersey Nets,Home,0.72
Houston Rockets,San Antonio Spurs,Home,0.8
Houston Rockets,Memphis Grizzlies,Home,0.71
Houston Rockets,Boston Celtics,Home,0.7
Houston Rockets,Toronto Raptors,Home,0.9166666666666666
Houston Rockets,Orlando Magic,Home,0.8033333333333333
Houston Rockets,Cleveland Cavaliers,Home,0.56
Houston Rockets,Minnesota Timberwolves,Home,0.7633333333333333
Houston Rockets,Charlotte Bobcats,Home,0.8133333333333334
Houston Rockets,Miami Heat,Away,0.4533333333333333
Houston Rockets,Denver Nuggets,Home,0.5566666666666666
Houston Rockets,Seattle SuperSonics,Home,0.8366666666666667
Houston Rockets,Chicago Bulls,Home,0.8833333333333333
Houston Rockets,Portland Trail Blazers,Home,0.8566666666666667
Houston Rockets,Philadelphia 76ers,Home,0.9
Houston Rockets,Milwaukee Bucks,Home,0.7633333333333333
Houston Rockets,Indiana Pacers,Home,0.73
Houston Rockets,New York Knicks,Home,0.69
Houston Rockets,Washington Wizards,Home,0.9233333333333333
Houston Rockets,Sacramento Kings,Home,0.8
Houston Rockets,Atlanta Hawks,Home,0.81
Houston Rockets,New Orleans/Oklahoma City Hornets,Home,0.84
Houston Rockets,Oklahoma City Thunder,Home,0.7266666666666667
Houston Rockets,Brooklyn Nets,Home,0.8466666666666667
Houston Rockets,New Orleans Pelicans,Home,0.9033333333333333
Houston Rockets,Charlotte Hornets,Home,0.95
Indiana Pacers,Detroit Pistons,Home,0.8533333333333334
Indiana Pacers,Dallas Mavericks,Home,0.78
Indiana Pacers,Los Angeles Lakers,Home,0.63
Indiana Pacers,Utah Jazz,Home,0.91
Indiana Pacers,Los Angeles Clippers,Home,0.6233333333333333
Indiana Pacers,Golden State Warriors,Home,0.6833333333333333
Indiana Pacers,Phoenix Suns,Home,0.8666666666666667
Indiana Pacers,New Orleans Hornets,Home,0.82
Indiana Pacers,New Jersey Nets,Home,0.8033333333333333
Indiana Pacers,San Antonio Spurs,Home,0.8733333333333333
Indiana Pacers,Memphis Grizzlies,Home,0.76
Indiana Pacers,Boston Celtics,Away,0.45
Indiana Pacers,Toronto Raptors,Home,0.9333333333333333
Indiana Pacers,Orlando Magic,Home,0.7566666666666667
Indiana Pacers,Cleveland Cavaliers,Home,0.6033333333333334
Indiana Pacers,Minnesota Timberwolves,Home,0.6433333333333333
Indiana Pacers,Charlotte Bobcats,Home,0.6833333333333333
Indiana Pacers,Miami Heat,Home,0.64
Indiana Pacers,Denver Nuggets,Home,0.6133333333333333
Indiana Pacers,Seattle SuperSonics,Home,0.84
Indiana Pacers,Chicago Bulls,Home,0.7433333333333333
Indiana Pacers,Portland Trail Blazers,Home,0.9233333333333333
Indiana Pacers,Philadelphia 76ers,Home,0.8833333333333333
Indiana Pacers,Milwaukee Bucks,Home,0.7
Indiana Pacers,Houston Rockets,Home,0.6633333333333333
Indiana Pacers,New York Knicks,Home,0.7566666666666667
Indiana Pacers,Washington Wizards,Home,0.9566666666666667
Indiana Pacers,Sacramento Kings,Home,0.7033333333333334
Indiana Pacers,Atlanta Hawks,Home,0.85
Indiana Pacers,New Orleans/Oklahoma City Hornets,Home,0.83
Indiana Pacers,Oklahoma City Thunder,Away,0.31666666666666665
Indiana Pacers,Brooklyn Nets,Home,0.86
Indiana Pacers,New Orleans Pelicans,Home,0.9366666666666666
Indiana Pacers,Charlotte Hornets,Home,0.94
New York Knicks,Detroit Pistons,Home,0.7233333333333334
New York Knicks,Dallas Mavericks,Home,0.8066666666666666
New York Knicks,Los Angeles Lakers,Away,0.45
New York Knicks,Utah Jazz,Home,0.8566666666666667
New York Knicks,Los Angeles Clippers,Away,0.45
New York Knicks,Golden State Warriors,Home,0.5166666666666667
New York Knicks,Phoenix Suns,Home,0.9066666666666666
New York Knicks,New Orleans Hornets,Home,0.84
New York Knicks,New Jersey Nets,Home,0.79
New York Knicks,San Antonio Spurs,Home,0.8366666666666667
New York Knicks,Memphis Grizzlies,Home,0.7733333333333333
New York Knicks,Boston Celtics,Home,0.5066666666666667
New York Knicks,Toronto Raptors,Home,0.7466666666666667
New York Knicks,Orlando Magic,Home,0.6933333333333334
New York Knicks,Cleveland Cavaliers,Away,0.4033333333333333
New York Knicks,Minnesota Timberwolves,Away,0.48
New York Knicks,Charlotte Bobcats,Home,0.5166666666666667
New York Knicks,Miami Heat,Away,0.4066666666666667
New York Knicks,Denver Nuggets,Away,0.48
New York Knicks,Seattle SuperSonics,Home,0.7866666666666666
New York Knicks,Chicago Bulls,Home,0.6366666666666667
New York Knicks,Portland Trail Blazers,Home,0.8933333333333333
New York Knicks,Philadelphia 76ers,Home,0.96
New York Knicks,Milwaukee Bucks,Home,0.7366666666666667
New York Knicks,Houston Rockets,Home,0.57
New York Knicks,Indiana Pacers,Home,0.6133333333333333
New York Knicks,Washington Wizards,Home,0.9533333333333334
New York Knicks,Sacramento Kings,Home,0.6233333333333333
New York Knicks,Atlanta Hawks,Home,0.6833333333333333
New York Knicks,New Orleans/Oklahoma City Hornets,Home,0.59
New York Knicks,Oklahoma City Thunder,Away,0.33666666666666667
New York Knicks,Brooklyn Nets,Home,0.8933333333333333
New York Knicks,New Orleans Pelicans,Home,0.9066666666666666
New York Knicks,Charlotte Hornets,Home,0.9566666666666667
Washington Wizards,Detroit Pistons,Away,0.19666666666666666
Washington Wizards,Dallas Mavericks,Away,0.31333333333333335
Washington Wizards,Los Angeles Lakers,Away,0.37
Washington Wizards,Utah Jazz,Home,0.5333333333333333
Washington Wizards,Los Angeles Clippers,Away,0.39666666666666667
Washington Wizards,Golden State Warriors,Away,0.35
Washington Wizards,Phoenix Suns,Away,0.37
Washington Wizards,New Orleans Hornets,Away,0.41
Washington Wizards,New Jersey Nets,Away,0.42333333333333334
Washington Wizards,San Antonio Spurs,Away,0.3466666666666667
Washington Wizards,Memphis Grizzlies,Away,0.16333333333333333
Washington Wizards,Boston Celtics,Away,0.3233333333333333
Washington Wizards,Toronto Raptors,Away,0.31
Washington Wizards,Orlando Magic,Away,0.19666666666666666
Washington Wizards,Cleveland Cavaliers,Away,0.23666666666666666
Washington Wizards,Minnesota Timberwolves,Away,0.2833333333333333
Washington Wizards,Charlotte Bobcats,Away,0.23666666666666666
Washington Wizards,Miami Heat,Away,0.3433333333333333
Washington Wizards,Denver Nuggets,Away,0.3233333333333333
Washington Wizards,Seattle SuperSonics,Away,0.38333333333333336
Washington Wizards,Chicago Bulls,Away,0.2633333333333333
Washington Wizards,Portland Trail Blazers,Away,0.43
Washington Wizards,Philadelphia 76ers,Home,0.5633333333333334
Washington Wizards,Milwaukee Bucks,Away,0.24
Washington Wizards,Houston Rockets,Away,0.2733333333333333
Washington Wizards,Indiana Pacers,Away,0.3466666666666667
Washington Wizards,New York Knicks,Away,0.32
Washington Wizards,Sacramento Kings,Away,0.20333333333333334
Washington Wizards,Atlanta Hawks,Away,0.24666666666666667
Washington Wizards,New Orleans/Oklahoma City Hornets,Away,0.22333333333333333
Washington Wizards,Oklahoma City Thunder,Away,0.3333333333333333
Washington Wizards,Brooklyn Nets,Home,0.5633333333333334
Washington Wizards,New Orleans Pelicans,Away,0.4033333333333333
Washington Wizards,Charlotte Hornets,Away,0.4866666666666667
Sacramento Kings,Detroit Pistons,Away,0.49666666666666665
Sacramento Kings,Dallas Mavericks,Home,0.6933333333333334
Sacramento Kings,Los Angeles Lakers,Away,0.38
Sacramento Kings,Utah Jazz,Home,0.8566666666666667
Sacramento Kings,Los Angeles Clippers,Away,0.3466666666666667
Sacramento Kings,Golden State Warriors,Home,0.5
Sacramento Kings,Phoenix Suns,Home,0.6066666666666667
Sacramento Kings,New Orleans Hornets,Home,0.6266666666666667
Sacramento Kings,New Jersey Nets,Home,0.72
Sacramento Kings,San Antonio Spurs,Home,0.7266666666666667
Sacramento Kings,Memphis Grizzlies,Home,0.5233333333333333
Sacramento Kings,Boston Celtics,Away,0.25
Sacramento Kings,Toronto Raptors,Home,0.8066666666666666
Sacramento Kings,Orlando Magic,Home,0.5433333333333333
Sacramento Kings,Cleveland Cavaliers,Away,0.31
Sacramento Kings,Minnesota Timberwolves,Away,0.24666666666666667
Sacramento Kings,Charlotte Bobcats,Home,0.56
Sacramento Kings,Miami Heat,Home,0.6066666666666667
Sacramento Kings,Denver Nuggets,Away,0.29
Sacramento Kings,Seattle SuperSonics,Home,0.5933333333333334
Sacramento Kings,Chicago Bulls,Home,0.6733333333333333
Sacramento Kings,Portland Trail Blazers,Home,0.6733333333333333
Sacramento Kings,Philadelphia 76ers,Home,0.6933333333333334
Sacramento Kings,Milwaukee Bucks,Away,0.37333333333333335
Sacramento Kings,Houston Rockets,Away,0.49
Sacramento Kings,Indiana Pacers,Away,0.2833333333333333
Sacramento Kings,New York Knicks,Away,0.43333333333333335
Sacramento Kings,Washington Wizards,Home,0.82
Sacramento Kings,Atlanta Hawks,Home,0.6166666666666667
Sacramento Kings,New Orleans/Oklahoma City Hornets,Home,0.6333333333333333
Sacramento Kings,Oklahoma City Thunder,Away,0.22333333333333333
Sacramento Kings,Brooklyn Nets,Home,0.8933333333333333
Sacramento Kings,New Orleans Pelicans,Home,0.9166666666666666
Sacramento Kings,Charlotte Hornets,Home,0.88
Atlanta Hawks,Detroit Pistons,Home,0.62
Atlanta Hawks,Dallas Mavericks,Away,0.38333333333333336
Atlanta Hawks,Los Angeles Lakers,Away,0.44
Atlanta Hawks,Utah Jazz,Home,0.9066666666666666
Atlanta Hawks,Los Angeles Clippers,Away,0.4166666666666667
Atlanta Hawks,Golden State Warriors,Home,0.5333333333333333
Atlanta Hawks,Phoenix Suns,Away,0.4
Atlanta Hawks,New Orleans Hornets,Home,0.6
Atlanta Hawks,New Jersey Nets,Home,0.53
Atlanta Hawks,San Antonio Spurs,Home,0.7833333333333333
Atlanta Hawks,Memphis Grizzlies,Home,0.5733333333333334
Atlanta Hawks,Boston Celtics,Away,0.41
Atlanta Hawks,Toronto Raptors,Home,0.6833333333333333
Atlanta Hawks,Orlando Magic,Home,0.5
Atlanta Hawks,Cleveland Cavaliers,Away,0.28
Atlanta Hawks,Minnesota Timberwolves,Away,0.4666666666666667
Atlanta Hawks,Charlotte Bobcats,Away,0.44
Atlanta Hawks,Miami Heat,Away,0.45
Atlanta Hawks,Denver Nuggets,Away,0.29333333333333333
Atlanta Hawks,Seattle SuperSonics,Home,0.53
Atlanta Hawks,Chicago Bulls,Home,0.6133333333333333
Atlanta Hawks,Portland Trail Blazers,Home,0.7166666666666667
Atlanta Hawks,Philadelphia 76ers,Home,0.8333333333333334
Atlanta Hawks,Milwaukee Bucks,Away,0.45
Atlanta Hawks,Houston Rockets,Away,0.16666666666666666
Atlanta Hawks,Indiana Pacers,Away,0.34
Atlanta Hawks,New York Knicks,Away,0.31333333333333335
Atlanta Hawks,Washington Wizards,Home,0.78
Atlanta Hawks,Sacramento Kings,Away,0.44333333333333336
Atlanta Hawks,New Orleans/Oklahoma City Hornets,Home,0.5666666666666667
Atlanta Hawks,Oklahoma City Thunder,Away,0.3
Atlanta Hawks,Brooklyn Nets,Home,0.82
Atlanta Hawks,New Orleans Pelicans,Home,0.77
Atlanta Hawks,Charlotte Hornets,Home,0.7333333333333333
New Orleans/Oklahoma City Hornets,Detroit Pistons,Home,0.6833333333333333
New Orleans/Oklahoma City Hornets,Dallas Mavericks,Home,0.64
New Orleans/Oklahoma City Hornets,Los Angeles Lakers,Home,0.5933333333333334
New Orleans/Oklahoma City Hornets,Utah Jazz,Home,0.87
New Orleans/Oklahoma City Hornets,Los Angeles Clippers,Home,0.5233333333333333
New Orleans/Oklahoma City Hornets,Golden State Warriors,Home,0.5633333333333334
New Orleans/Oklahoma City Hornets,Phoenix Suns,Home,0.5133333333333333
New Orleans/Oklahoma City Hornets,New Orleans Hornets,Home,0.5566666666666666
New Orleans/Oklahoma City Hornets,New Jersey Nets,Home,0.5333333333333333
New Orleans/Oklahoma City Hornets,San Antonio Spurs,Home,0.8566666666666667
New Orleans/Oklahoma City Hornets,Memphis Grizzlies,Away,0.49333333333333335
New Orleans/Oklahoma City Hornets,Boston Celtics,Away,0.38666666666666666
New Orleans/Oklahoma City Hornets,Toronto Raptors,Home,0.7533333333333333
New Orleans/Oklahoma City Hornets,Orlando Magic,Away,0.4633333333333333
New Orleans/Oklahoma City Hornets,Cleveland Cavaliers,Away,0.13
New Orleans/Oklahoma City Hornets,Minnesota Timberwolves,Away,0.45
New Orleans/Oklahoma City Hornets,Charlotte Bobcats,Home,0.6233333333333333
New Orleans/Oklahoma City Hornets,Miami Heat,Away,0.46
New Orleans/Oklahoma City Hornets,Denver Nuggets,Home,0.5666666666666667
New Orleans/Oklahoma City Hornets,Seattle SuperSonics,Home,0.5433333333333333
New Orleans/Oklahoma City Hornets,Chicago Bulls,Home,0.5233333333333333
New Orleans/Oklahoma City Hornets,Portland Trail Blazers,Home,0.5366666666666666
New Orleans/Oklahoma City Hornets,Philadelphia 76ers,Home,0.7766666666666666
New Orleans/Oklahoma City Hornets,Milwaukee Bucks,Home,0.54
New Orleans/Oklahoma City Hornets,Houston Rockets,Away,0.42
New Orleans/Oklahoma City Hornets,Indiana Pacers,Home,0.5366666666666666
New Orleans/Oklahoma City Hornets,New York Knicks,Home,0.5466666666666666
New Orleans/Oklahoma City Hornets,Washington Wizards,Home,0.8233333333333334
New Orleans/Oklahoma City Hornets,Sacramento Kings,Home,0.6033333333333334
New Orleans/Oklahoma City Hornets,Atlanta Hawks,Home,0.62
New Orleans/Oklahoma City Hornets,Oklahoma City Thunder,Away,0.3
New Orleans/Oklahoma City Hornets,Brooklyn Nets,Home,0.5266666666666666
New Orleans/Oklahoma City Hornets,New Orleans Pelicans,Home,0.9033333333333333
New Orleans/Oklahoma City Hornets,Charlotte Hornets,Home,0.8233333333333334
Oklahoma City Thunder,Detroit Pistons,Home,0.79
Oklahoma City Thunder,Dallas Mavericks,Home,0.87
Oklahoma City Thunder,Los Angeles Lakers,Home,0.53
Oklahoma City Thunder,Utah Jazz,Home,0.68
Oklahoma City Thunder,Los Angeles Clippers,Home,0.8233333333333334
Oklahoma City Thunder,Golden State Warriors,Home,0.8766666666666667
Oklahoma City Thunder,Phoenix Suns,Away,0.43333333333333335
Oklahoma City Thunder,New Orleans Hornets,Home,0.8533333333333334
Oklahoma City Thunder,New Jersey Nets,Home,0.7966666666666666
Oklahoma City Thunder,San Antonio Spurs,Home,0.9533333333333334
Oklahoma City Thunder,Memphis Grizzlies,Home,0.7766666666666666
Oklahoma City Thunder,Boston Celtics,Home,0.61
Oklahoma City Thunder,Toronto Raptors,Home,0.85
Oklahoma City Thunder,Orlando Magic,Home,0.7233333333333334
Oklahoma City Thunder,Cleveland Cavaliers,Home,0.7
Oklahoma City Thunder,Minnesota Timberwolves,Home,0.9466666666666667
Oklahoma City Thunder,Charlotte Bobcats,Home,0.7566666666666667
Oklahoma City Thunder,Miami Heat,Away,0.37666666666666665
Oklahoma City Thunder,Denver Nuggets,Home,0.67
Oklahoma City Thunder,Seattle SuperSonics,Home,0.8633333333333333
Oklahoma City Thunder,Chicago Bulls,Home,0.8266666666666667
Oklahoma City Thunder,Portland Trail Blazers,Home,0.9333333333333333
Oklahoma City Thunder,Philadelphia 76ers,Home,0.8133333333333334
Oklahoma City Thunder,Milwaukee Bucks,Home,0.86
Oklahoma City Thunder,Houston Rockets,Home,0.6266666666666667
Oklahoma City Thunder,Indiana Pacers,Home,0.6866666666666666
Oklahoma City Thunder,New York Knicks,Home,0.8
Oklahoma City Thunder,Washington Wizards,Home,0.8
Oklahoma City Thunder,Sacramento Kings,Home,0.8466666666666667
Oklahoma City Thunder,Atlanta Hawks,Home,0.8333333333333334
Oklahoma City Thunder,New Orleans/Oklahoma City Hornets,Home,0.79
Oklahoma City Thunder,Brooklyn Nets,Home,0.8033333333333333
Oklahoma City Thunder,New Orleans Pelicans,Home,0.7133333333333334
Oklahoma City Thunder,Charlotte Hornets,Home,0.7133333333333334
Brooklyn Nets,Detroit Pistons,Away,0.32
Brooklyn Nets,Dallas Mavericks,Away,0.35
Brooklyn Nets,Los Angeles Lakers,Away,0.24333333333333335
Brooklyn Nets,Utah Jazz,Away,0.4633333333333333
Brooklyn Nets,Los Angeles Clippers,Away,0.20666666666666667
Brooklyn Nets,Golden State Warriors,Away,0.20666666666666667
Brooklyn Nets,Phoenix Suns,Away,0.43666666666666665
Brooklyn Nets,New Orleans Hornets,Away,0.47333333333333333
Brooklyn Nets,New Jersey Nets,Away,0.44666666666666666
Brooklyn Nets,San Antonio Spurs,Away,0.45666666666666667
Brooklyn Nets,Memphis Grizzlies,Away,0.31333333333333335
Brooklyn Nets,Boston Celtics,Away,0.2966666666666667
Brooklyn Nets,Toronto Raptors,Away,0.23
Brooklyn Nets,Orlando Magic,Away,0.3233333333333333
Brooklyn Nets,Cleveland Cavaliers,Away,0.3566666666666667
Brooklyn Nets,Minnesota Timberwolves,Away,0.17333333333333334
Brooklyn Nets,Charlotte Bobcats,Away,0.31333333333333335
Brooklyn Nets,Miami Heat,Away,0.2833333333333333
Brooklyn Nets,Denver Nuggets,Away,0.27666666666666667
Brooklyn Nets,Seattle SuperSonics,Away,0.4
Brooklyn Nets,Chicago Bulls,Away,0.30333333333333334
Brooklyn Nets,Portland Trail Blazers,Away,0.37
Brooklyn Nets,Philadelphia 76ers,Home,0.5166666666666667
Brooklyn Nets,Milwaukee Bucks,Away,0.25666666666666665
Brooklyn Nets,Houston Rockets,Away,0.21
Brooklyn Nets,Indiana Pacers,Away,0.14333333333333334
Brooklyn Nets,New York Knicks,Away,0.30333333333333334
Brooklyn Nets,Washington Wizards,Away,0.37333333333333335
Brooklyn Nets,Sacramento Kings,Away,0.25
Brooklyn Nets,Atlanta Hawks,Away,0.4066666666666667
Brooklyn Nets,New Orleans/Oklahoma City Hornets,Away,0.2833333333333333
Brooklyn Nets,Oklahoma City Thunder,Away,0.2866666666666667
Brooklyn Nets,New Orleans Pelicans,Away,0.48333333333333334
Brooklyn Nets,Charlotte Hornets,Away,0.44666666666666666
New Orleans Pelicans,Detroit Pistons,Away,0.44333333333333336
New Orleans Pelicans,Dallas Mavericks,Away,0.33666666666666667
New Orleans Pelicans,Los Angeles Lakers,Away,0.1
New Orleans Pelicans,Utah Jazz,Home,0.5733333333333334
New Orleans Pelicans,Los Angeles Clippers,Away,0.23
New Orleans Pelicans,Golden State Warriors,Away,0.12333333333333334
New Orleans Pelicans,Phoenix Suns,Home,0.5466666666666666
New Orleans Pelicans,New Orleans Hornets,Home,0.5166666666666667
New Orleans Pelicans,New Jersey Nets,Home,0.5166666666666667
New Orleans Pelicans,San Antonio Spurs,Away,0.4866666666666667
New Orleans Pelicans,Memphis Grizzlies,Away,0.12
New Orleans Pelicans,Boston Celtics,Away,0.2866666666666667
New Orleans Pelicans,Toronto Raptors,Away,0.3933333333333333
New Orleans Pelicans,Orlando Magic,Away,0.39666666666666667
New Orleans Pelicans,Cleveland Cavaliers,Away,0.15666666666666668
New Orleans Pelicans,Minnesota Timberwolves,Away,0.15333333333333332
New Orleans Pelicans,Charlotte Bobcats,Away,0.4766666666666667
New Orleans Pelicans,Miami Heat,Away,0.22
New Orleans Pelicans,Denver Nuggets,Away,0.14666666666666667
New Orleans Pelicans,Seattle SuperSonics,Away,0.4666666666666667
New Orleans Pelicans,Chicago Bulls,Away,0.33666666666666667
New Orleans Pelicans,Portland Trail Blazers,Away,0.4766666666666667
New Orleans Pelicans,Philadelphia 76ers,Home,0.51
New Orleans Pelicans,Milwaukee Bucks,Away,0.16666666666666666
New Orleans Pelicans,Houston Rockets,Away,0.2
New Orleans Pelicans,Indiana Pacers,Away,0.11
New Orleans Pelicans,New York Knicks,Away,0.2
New Orleans Pelicans,Washington Wizards,Home,0.51
New Orleans Pelicans,Sacramento Kings,Away,0.3233333333333333
New Orleans Pelicans,Atlanta Hawks,Away,0.45
New Orleans Pelicans,New Orleans/Oklahoma City Hornets,Away,0.37333333333333335
New Orleans Pelicans,Oklahoma City Thunder,Away,0.32
New Orleans Pelicans,Brooklyn Nets,Home,0.56
New Orleans Pelicans,Charlotte Hornets,Home,0.84
Charlotte Hornets,Detroit Pistons,Away,0.3233333333333333
Charlotte Hornets,Dallas Mavericks,Away,0.3
Charlotte Hornets,Los Angeles Lakers,Away,0.23666666666666666
Charlotte Hornets,Utah Jazz,Home,0.63
Charlotte Hornets,Los Angeles Clippers,Away,0.23666666666666666
Charlotte Hornets,Golden State Warriors,Away,0.20333333333333334
Charlotte Hornets,Phoenix Suns,Away,0.44
Charlotte Hornets,New Orleans Hornets,Home,0.51
Charlotte Hornets,New Jersey Nets,Home,0.5233333333333333
Charlotte Hornets,San Antonio Spurs,Home,0.5233333333333333
Charlotte Hornets,Memphis Grizzlies,Away,0.18333333333333332
Charlotte Hornets,Boston Celtics,Away,0.20666666666666667
Charlotte Hornets,Toronto Raptors,Away,0.36666666666666664
Charlotte Hornets,Orlando Magic,Away,0.29
Charlotte Hornets,Cleveland Cavaliers,Away,0.15333333333333332
Charlotte Hornets,Minnesota Timberwolves,Away,0.17333333333333334
Charlotte Hornets,Charlotte Bobcats,Away,0.2633333333333333
Charlotte Hornets,Miami Heat,Home,0.5666666666666667
Charlotte Hornets,Denver Nuggets,Away,0.31
Charlotte Hornets,Seattle SuperSonics,Away,0.48
Charlotte Hornets,Chicago Bulls,Away,0.22
Charlotte Hornets,Portland Trail Blazers,Away,0.3433333333333333
Charlotte Hornets,Philadelphia 76ers,Home,0.5533333333333333
Charlotte Hornets,Milwaukee Bucks,Away,0.2733333333333333
Charlotte Hornets,Houston Rockets,Away,0.15333333333333332
Charlotte Hornets,Indiana Pacers,Away,0.16333333333333333
Charlotte Hornets,New York Knicks,Away,0.2633333333333333
Charlotte Hornets,Washington Wizards,Away,0.48333333333333334
Charlotte Hornets,Sacramento Kings,Away,0.2733333333333333
Charlotte Hornets,Atlanta Hawks,Away,0.4266666666666667
Charlotte Hornets,New Orleans/Oklahoma City Hornets,Away,0.35
Charlotte Hornets,Oklahoma City Thunder,Away,0.22
Charlotte Hornets,Brooklyn Nets,Home,0.5733333333333334
Charlotte Hornets,New Orleans Pelicans,Away,0.44666666666666666
